State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
MA,Mass General Brigham Health Plan,Commercial/Medicaid,Medical Benefit,Neurotoxins,Chronic Migraine,Yes,Per MassHealth UPPL for Medicaid; internal criteria for commercial,Per product line,,,⚠️ Dysport/Xeomin designated as preferred neurotoxins; Botox may require trial of preferred toxin for overlapping indications - BUT for Chronic Migraine Botox often retains exclusivity (specific FDA indication); watch for administrative friction,Yes - oral preventive contraindications; specific FDA indication defense,N/A - Mixed,,MGBHP Formulary,Massachusetts_2026_PA_Audit,MA-MCD-MASSBRIGHAM,MGB,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MA,National Government Services (NGS),Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Standard care failures (oral preventives implied); ⚠️ LCD DL39909 mandates OBJECTIVE SCALES (MIDAS/HIT-6) at every treatment cycle; 'patient feels better' = INSUFFICIENT,Documented in medical record,,,"LCD DL39909; ⚠️ Dosage per MUSCLE GROUP required (e.g., 'Corrugator: 10 units, Procerus: 5 units') - global '155 units injected' = AUDIT RISK; must document patient continues to meet Chronic Migraine (≥15 days/mo) OR 'Chronic by History' (reduced below threshold but discontinuation would cause regression); NGS Part B FFS = POST-SERVICE review (TPE) - NO PA number required; Medicare Advantage = pre-service PA required",Yes - documented oral failures with adverse events,No - Federal Medicare,,LCD DL39909,Massachusetts_2026_PA_Audit,MA-PARTB-NGS,NGS,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MA,National Government Services (NGS),Medicare MAC,Part B,CGRP mAbs (IV),Chronic Migraine,Yes (for MA plans),NGS Part B FFS: medical necessity (Chronic Migraine + oral preventive failures); ⚠️ NO requirement to fail SC CGRPs under NGS Part B - accessible for seniors who cannot self-inject; MA plans often require 2 oral + 1-2 SC CGRP failures before Vyepti,Documented failure orals; SC CGRP failure NOT required under NGS FFS,,,J3032; NGS FFS = no SC CGRP step (advantage for dexterity issues/cannot self-inject); Medicare Advantage = pre-service PA with SC CGRP step,Yes - inability to self-inject; dexterity issues,No - Federal Medicare,,LCD DL39909,Massachusetts_2026_PA_Audit,MA-PARTB-NGS,NGS,DENY-QL-001,True,,
CO,Health First Colorado (Medicaid),Medicaid Unified,Medicaid,Gepants (Acute),Acute,Yes,"≥2 preferred triptans (Sumatriptan, Rizatriptan, Eletriptan); failure = lack of efficacy/allergy/intolerable side effects/drug-drug interactions",Documented failure,,,"NON-PREFERRED: Ubrelvy, Nurtec ODT, Reyvow; ⚠️ Eletriptan is PREFERRED (higher efficacy than Sumatriptan - strategic advantage)",Yes - CV Contraindication (vasoconstrictive agents contraindicated due to ischemic heart disease/uncontrolled HTN/significant risk factors like smoking/obesity/diabetes),N/A - Medicaid FFS exemptions vary,,HCPF PDL 01-01-26,Colorado_2026_PA_Audit,CO-MCD-HEALTHFIRST,HCPF,DENY-STEP-001,True,,
CO,Health First Colorado (Medicaid),Medicaid Unified,Medicaid,CGRP mAbs (SC),Preventive,Yes,"≥2 different oral preventive classes (Beta-blockers: Propranolol/Metoprolol, Antidepressants: Amitriptyline/Venlafaxine, Anticonvulsants: Topiramate/Divalproex)",⚠️ ≥8 WEEKS each at therapeutic dose (strict - '4-week trial' notations = denied for 'inadequate duration'),,,"PREFERRED: Ajovy, Emgality; NON-PREFERRED: Aimovig, Vyepti (requires failure of preferred agents or specific medical necessity like latex allergy for Aimovig or IV need for Vyepti)",Yes - 'Serious or Complex Medical Condition' bypass (Appendix P) for status migrainosus or severe functional impairment risking hospitalization; teratogenic contraindication; respiratory contraindication (asthma) to beta-blockers,N/A - Medicaid,,HCPF PDL 01-01-26,Colorado_2026_PA_Audit,CO-MCD-HEALTHFIRST,HCPF,DENY-STEP-002,True,,
CO,Health First Colorado (Medicaid),Medicaid Unified,Medical Benefit,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Documented failure,,,Chronic Migraine (ICHD-3): ≥15 HA days/month for >3 months with ≥8 migrainous days; ⚠️ HEADACHE DIARY MANDATORY - 'Patient reports 18 headache days in November' required; 'frequent headaches' = DENIAL,Yes - oral preventive contraindications,N/A - Medicaid,,HCPF Medical Benefit,Colorado_2026_PA_Audit,CO-MCD-HEALTHFIRST,HCPF,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,UnitedHealthcare / RMHP,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥1 triptan (loosened from previous 2 triptan requirement); automated system often looks for 2 distinct claims - explicitly state 'Failure of Sumatriptan due to lack of efficacy',Documented failure,,,QL 8-12 tablets/30 days; to override: 'Acute Medication Overuse is not present' OR 'Headache frequency requires >12 doses but total monthly intake monitored to prevent rebound',Yes - CV Contraindication,⚠️ HB 24-1149 ACTIVE but 90% threshold (dispute if 80-89%),90% (exceeds statutory 80%),UHC Gepant Policy,Colorado_2026_PA_Audit,CO-COM-UHC,87726,DENY-STEP-001,True,,
CO,UnitedHealthcare / RMHP,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral classes; ⚠️ prior CGRP mAb trial can count as one 'failed class' (path: Oral→CGRP→Botox),Documented failure,,,Chronic Migraine (≥15 days) NON-NEGOTIABLE - Episodic (<15 days) = automatic denial; ⚠️ 'Dual Therapy Block' - concurrent Botox+CGRP requires 'Partial Response' documentation + 'Clinical Rationale' for adding second modality,Yes - oral preventive contraindications; document 'refractory chronic migraine with partial response to CGRP blockade',HB 24-1149 ACTIVE,90%,UHC Botox Policy,Colorado_2026_PA_Audit,CO-COM-UHC,87726,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,Anthem BCBS Colorado,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥2 prescription triptans (Eletriptan, Rizatriptan, Sumatriptan, Naratriptan preferred)",Documented failure,,,"NON-PREFERRED: Nurtec, Ubrelvy; ⚠️ 'Patient prefers not to take triptans' = IMMEDIATE DENIAL; must state specific contraindication: 'Contraindicated due to risk of serotonin syndrome with concurrent SSRI' or 'Vascular risk factors'",Yes - CV contraindication; serotonin syndrome risk with SSRI; documented specific contraindication required,HB 24-1149 ACTIVE - tracking,Tracking approval rates,Anthem Select Drug List,Colorado_2026_PA_Audit,CO-COM-ELEV,36096,DENY-STEP-001,True,,
CO,Anthem BCBS Colorado,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes; ⚠️ specifically names TOPIRAMATE or DIVALPROEX as required step (amitriptyline + propranolol may NOT be enough - they want anticonvulsant failure),Documented failure,,,Chronic Migraine; ⚠️ TERATOGENICITY ARGUMENT = silver bullet: 'Contraindication to anticonvulsants due to reproductive potential' removes anticonvulsant hurdle,Yes - teratogenic contraindication to Topiramate/Valproate; nephrolithiasis (kidney stones) contraindication to Topiramate; bradycardia contraindication to beta-blockers,HB 24-1149 ACTIVE - tracking,Tracking,Anthem Botox Policy,Colorado_2026_PA_Audit,CO-COM-ELEV,36096,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,Cigna Healthcare Colorado,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥1 triptan; Express Scripts PBM has 365-day lookback - if triptan claim in last year, PA may process automatically at POS; if >1 year old, manual PA to 'remind' system",Documented failure or claims lookback,,,"PREFERRED: Sumatriptan, Rizatriptan, Zolmitriptan; NON-PREFERRED: Ubrelvy, Nurtec",Yes - 'Chest pressure and tightness (triptan sensation) mimicking angina upon triptan administration' = significant intolerance,HB 24-1149 ACTIVE,Statutory compliance,Cigna CNF_469,Colorado_2026_PA_Audit,CO-COM-CIGNA,62308,DENY-STEP-001,True,,
CO,Cigna Healthcare Colorado,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 distinct oral preventive classes,⚠️ ≥3 MONTHS each (STRICTEST - most payers 6-8 weeks),,,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy; ⚠️ Document SPECIFIC DATES: 'Trial of Topiramate 50mg BID from Jan 1 to April 1, 2024 (3 months) - failed due to lack of efficacy'; MIDAS/HIT-6 scores explicitly referenced in policy - include 'MIDAS Score >11' in notes",Yes - teratogenic; CV contraindication; 'Severe gastroparesis/nausea rendering oral preventives ineffective due to absorption failure - injectable therapy medically necessary',HB 24-1149 ACTIVE,Statutory compliance,Cigna CNF_333,Colorado_2026_PA_Audit,CO-COM-CIGNA,62308,DENY-STEP-002,False,8.0,Cigna: Standard episodic (4-7d) = triptan failure only for acute; High-freq episodic (≥8d) = 1 oral class for CGRP; Chronic (≥15d) = 2 oral classes. MIDAS ≥11 required for all preventives.
CO,Cigna Healthcare Colorado,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,≥3 months each,,,Chronic Migraine (>15 days/mo); ⚠️ DUAL THERAPY (Botox+CGRP) HIGHLY RESTRICTED - 'duplication of therapy'; must frame as 'augmentation for partial responder' using AHS 2024 Consensus Statement: 'CGRP mAbs and OnabotulinumtoxinA have distinct pharmacological targets (ligand/receptor vs presynaptic release) - this is mechanistic augmentation not duplication',Yes - oral preventive contraindications; 'distinct pharmacological targets' argument for dual therapy,HB 24-1149 ACTIVE,Statutory compliance,Cigna Botox Policy,Colorado_2026_PA_Audit,CO-COM-CIGNA,62308,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,Kaiser Permanente Colorado,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥2 generic triptans (Sumatriptan, Rizatriptan)",Documented failure,,,RESTRICTED: Nurtec/Ubrelvy strictly non-formulary or high-tier requiring 'Non-Formulary' approval; ⚠️ Only reliable bypass = SAFETY arguments ('Risk of Stroke' / 'Severe Adverse Event' / 'Serotonin syndrome risk with antidepressants') - 'better efficacy' arguments rarely work,Yes - vascular contraindication; serotonin syndrome risk; safety-based arguments only,Internal Protocol - exemptions rare,Internal,Kaiser Formulary,Colorado_2026_PA_Audit,CO-COM-KAISER,Kaiser,DENY-STEP-001,True,,
CO,Novitas Solutions (CO),Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,'Conservative management' failure implied; document ≥2 oral preventive failures for audit defense,Documented in medical record,,,"LCD L38809; ⚠️ Diagnosis must code G43.709 or G43.719 (INTRACTABLE key); frequency 12 weeks STRICT - 10-11 week injections DENIED unless documented 'medical necessity for accelerated dosing' (rarely approved); must state 'Headache frequency >15 days/month, duration >4 hours/day' + list specific muscles injected with dosage per site",Yes - documented oral failures with adverse events,No - Federal Medicare,,LCD L38809,Colorado_2026_PA_Audit,CO-PARTB-NOVITAS,Novitas,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,Novitas Solutions (CO),Medicare MAC,Part B,CGRP mAbs (IV),Chronic Migraine,Yes (for MA plans),⚠️ Original Medicare FFS = NO step therapy requiring SC CGRP failure before Vyepti (go straight to Vyepti if oral agents failed); Medicare Advantage (UHC/Anthem MA) CAN and DO enforce SC CGRP step,Oral preventive failures documented,,,"J3032; follows FDA labeling + 'conservative management' failure; ⚠️ $2,000 Part D cap = prescribe branded CGRPs (Qulipta) in January to hit cap by Q1-Q2, then $0 cost rest of year - stable year-round treatment now viable for seniors",Yes - inability to self-inject; cognitive/physical inability,No - Federal Medicare,,LCD L38809,Colorado_2026_PA_Audit,CO-PARTB-NOVITAS,Novitas,DENY-QL-001,True,,
AZ,AHCCCS Fee-For-Service,Medicaid FFS,Medicaid,Gepants (Acute),Acute,Yes,≥2 preferred triptans,Recent (180d) or documented,,,"NON-PREFERRED: Ubrelvy, Nurtec, Reyvow; HB 2621 form required",Yes - CV contraindication; SUD history,,,AHCCCS PDL,Arizona_2026_PA_Audit,AZ-MCD-AHCCCS,AHCCCS,DENY-STEP-001,True,,
AZ,Blue Cross Blue Shield of Arizona,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 generic triptans,Documented,,,QL 16/30d; Cluster Headache override difficult,Yes - CV contraindication,✓,80%,BCBSAZ Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ,BCBSAZ,DENY-STEP-001,True,,
AZ,Cigna Healthcare Arizona,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,≥3 months documented,,,⚠️ HEADACHE DIARY MANDATE (3mo); MOH denial if overusing acute meds,Yes - oral contraindications,Statutory,,Cigna Botox,Arizona_2026_PA_Audit,AZ-COM-CIGNA,62308,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AZ,Noridian Healthcare Solutions (AZ),Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventives implied,Documented,,,⚠️ WISeR PILOT; LCD L35172/DL39909; G43.709 required; 12wk strict; JW/JZ MANDATORY,Yes - documented oral failures,,,LCD L35172/DL39909,Arizona_2026_PA_Audit,AZ-PARTB-NORIDIAN,Noridian,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NV,Nevada Medicaid (sPDL),Medicaid Unified,Medicaid,Gepants (Acute),Acute,Yes,≥1 triptan (harmonization toward 'rule of one'); document 2 to be safe,Recent or documented,,,PREFERRED: Nurtec ODT; NON-PREFERRED: Ubrelvy (PA + skip Nurtec reason); QL 16/30d; ⚠️ AB 463 = 2 business day response,Yes - CV contraindication,,,Nevada sPDL,Nevada_2026_PA_Audit,NV-MCD-SPDL,NV-DHCFP,DENY-STEP-001,True,,
NV,Nevada Medicaid (sPDL),Medicaid Unified,Medicaid,CGRP mAbs (SC),Preventive,Yes,Episodic (4-14d): 1 oral class; Chronic (≥15d): 1 oral class,≥2 months,,,"PREFERRED: Aimovig, Emgality; Ajovy requires preferred failure; Medicaid does NOT mandate Botox failure before CGRP (parallel options)",Yes - teratogenic; cognitive; respiratory,,,Nevada sPDL,Nevada_2026_PA_Audit,NV-MCD-SPDL,NV-DHCFP,DENY-STEP-002,True,,
NV,Nevada Medicaid (sPDL),Medicaid Unified,Medical Benefit,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes + MOH ruled out,Documented,,,Chronic only (≥15d); 'frequent headaches' insufficient; ⚠️ 90-day Continuity of Care for plan switches,Yes - oral contraindications,,,Nevada sPDL,Nevada_2026_PA_Audit,NV-MCD-SPDL,NV-DHCFP,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NV,Health Plan of Nevada (UHC),Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,Documented,,,Nurtec/Ubrelvy; Smart Edits automation; QL standard,Yes - CV contraindication,,,HPN Formulary,Nevada_2026_PA_Audit,NV-COM-HPN,87726,DENY-STEP-001,True,,
NV,Health Plan of Nevada (UHC),Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,≥6 weeks each,,,"PREFERRED: Aimovig, Emgality; Ajovy excluded (allergic reaction/failure of preferred required); closed HMO network",Yes - teratogenic; cognitive; respiratory,,,HPN Formulary,Nevada_2026_PA_Audit,NV-COM-HPN,87726,DENY-STEP-002,True,,
NV,Noridian Healthcare Solutions (NV),Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Conventional therapy failure,Documented,,,LCD L35170; Chronic Migraine only; Episodic = off-label non-covered; 12wk spacing strict,Yes - documented oral failures,,,LCD L35170,Nevada_2026_PA_Audit,NV-PARTB-NORIDIAN,Noridian,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NM,Presbyterian Health Plan,Commercial/Medicaid,Commercial/Medicaid,Gepants (Acute),Acute,Yes,≥2 triptans (failure/lack of efficacy/intolerance documented),Documented,,,Tier 3 Non-Preferred,Yes - CV contraindication,⚠️ NMAC 13.10.31.12,90% (carrier selects),Presbyterian Policy,New_Mexico_2026_PA_Audit,NM-COM-PRESBY,Presbyterian,DENY-STEP-001,True,,
NM,Blue Cross Blue Shield of New Mexico,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 preferred triptans,Documented,,,Ubrelvy Tier 3 Preferred Brand; Nurtec Tier 3; PA still required despite 'Preferred',Yes - CV contraindication,⚠️ NMAC 13.10.31.12,90%,BCBSNM Policy,New_Mexico_2026_PA_Audit,NM-COM-BCBSNM,HCSC,DENY-STEP-001,True,,
NM,Blue Cross Blue Shield of New Mexico,Commercial,Commercial,CGRP mAbs (IV),Chronic Migraine,Yes,≥2 orals + ≥1 SC CGRP failure,Documented,,,Medical benefit; ⚠️ Site of Care review (home infusion preferred over HOPD),Yes - needle phobia; dexterity; adherence issues,⚠️ NMAC 13.10.31.12,90%,BCBSNM dru540,New_Mexico_2026_PA_Audit,NM-COM-BCBSNM,HCSC,DENY-QL-001,True,,
NM,UnitedHealthcare New Mexico,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 agents,≥8 weeks each,,,Vyepti Tier 4 requires failure of 2 preferred SC CGRPs; ⚠️ UHC acknowledges NMAC supersedes national policy,Yes - teratogenic; cognitive; respiratory,✓ NMAC acknowledged,90%,UHC CGRP,New_Mexico_2026_PA_Audit,NM-COM-UHC,87726,DENY-STEP-002,True,,
NM,Novitas Solutions (NM),Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Conventional therapy failure,Documented,,,LCD L38809; ⚠️ ICD-10 G43.7 series REQUIRED (G43.9 = auto-denial); 12wk; '15+ days' + '4+ hours' documentation,Yes - documented oral failures,,,LCD L38809,New_Mexico_2026_PA_Audit,NM-PARTB-NOVITAS,Novitas,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
UT,SelectHealth,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,Documented,,,Tier 4/5 RxCore; QL Ubrelvy 16/30d; Nurtec acute 8/30d (>8 = preventive review),Yes - CV contraindication,⚠️ SB 274 (Mar 2026),Transparency reporting,SelectHealth RxCore,Utah_2026_PA_Audit,UT-COM-SELECTHEALTH,SelectHealth,DENY-STEP-001,True,,
UT,SelectHealth,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,≥2 months each,,,"Tier 4/5; PREFERRED: Ajovy, Emgality; NON-PREFERRED: Aimovig (requires preferred failure); ⚠️ New Preauth Tool may friction external providers",Yes - teratogenic; cognitive; respiratory,⚠️ SB 274,Transparency,SelectHealth RxCore,Utah_2026_PA_Audit,UT-COM-SELECTHEALTH,SelectHealth,DENY-STEP-002,True,,
