Payer_Name,Slug,State,Parent_Organization,National_Payer_ID,Market_Share_Pct,LOB,LOB_Code,Data_Notes,PBM_Partner,Vault_Payer_ID,Submission_Channel,Payer_Specific_URL,Standard_Turnaround,Expedited_Turnaround,Gold_Card_Status,Update_Date,Extraction_Status
Blue Cross Blue Shield RI,bcbsri,RI,BCBSRI,BCBSRI,57-58% Commercial,Commercial,COM,Prime Therapeutics PBM; step therapy baseline for state; 2 triptan / 2 oral class standard,Prime Therapeutics,RI-COM-BCBSRI,BCBSRI Portal,https://www.bcbsri.com/,Standard,Expedited,⚠️ HB 5120/SB 0168 excludes drugs AND specialists,2026-01-11,NEW - GAP FILLED
Neighborhood Health Plan RI,nhpri,RI,NHPRI,NHPRI,58% Medicaid,Medicaid/Exchange,MCD,⚠️ Ubrelvy PREFERRED over Nurtec (friction point); restrictive Medicaid cost-containment; 2 triptan step,NHPRI PBM,RI-MCD-NHPRI,NHPRI Portal,https://www.nhpri.org/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Point32Health Rhode Island,point32-ri,RI,Point32Health,Point32,Cross-border,Commercial,COM,Harvard Pilgrim/Tufts merger; 2026 'Select' formulary with new exclusionary logic for high-cost medications,Point32 PBM,RI-COM-POINT32,Point32 Portal,https://www.point32health.org/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
National Government Services (RI),ngs-jk-ri,RI,NGS,NGS,Medicare Part B,PARTB,PARTB,JK; LCD L33646/DL39909; 15/8/4 rule; G43.709/G43.719 required (G43.0/G43.1 = auto-denial); Site of Care scrutiny for HOPD,,RI-PARTB-NGS,NGS Portal,https://www.ngsmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Connecticut Medicaid (HUSKY Health),husky-ct,CT,CT DSS,CT-DSS,Medicaid,Medicaid FFS,MCD,CHNCT ASO; Gainwell PBM; ⚠️ 2026 'Clinical Criteria Pilot' - 11 drug classes incl 'Antimigraine: Other'; dedicated CGRP PA form required; 90-day grace period to Mar 31 2026 for established patients,Gainwell Technologies,CT-MCD-HUSKY,CHNCT Portal,https://www.ctdssmap.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Anthem BCBS Connecticut,anthem-ct,CT,Elevance Health,36096,37-66% Commercial,Commercial,COM,Market dominance; Preferred = Ajovy/Emgality/Qulipta; Aimovig often non-preferred,Elevance PBM,CT-COM-ANTHEM,Availity,https://www.anthem.com/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
ConnectiCare (Molina),connecticare-ct,CT,Molina Healthcare,Molina,Exchange/MA,Exchange/MA,COM,⚠️ FULL Molina integration 2026 - complete policy rewrite; verify all existing PAs; Continuity of Care critical,Molina PBM,CT-COM-CONNECTICARE,Molina Portal,https://www.connecticare.com/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
National Government Services (CT),ngs-jk-ct,CT,NGS,NGS,Medicare Part B,PARTB,PARTB,JK; LCD L33646/DL39909; punitive if documentation lacking; same as RI jurisdiction,,CT-PARTB-NGS,NGS Portal,https://www.ngsmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Blue Cross Blue Shield Michigan,bcbsm-mi,MI,BCBSM,BCBSM,~50% Commercial,Commercial,COM,Custom Select Drug List; Policy 2027125 (Botox); 2 triptan / 2 oral class (2mo each) step; ⚠️ Strict 50% MMD reduction for renewal; MIDAS/HIT-6 documentation required; Dual Therapy restricted; Medicare Plus Blue + BCN Advantage MA products,BCBSM PBM,MI-COM-BCBSM,BCBSM Portal,https://www.bcbsm.com/,Standard,Expedited,✓ MCL 500.2212e (90% / fully insured only),2026-01-11,NEW - GAP FILLED
Blue Cross Complete Michigan,bcc-mi,MI,BCBSM,BCBSM,Medicaid MCO,Medicaid MCO,MCD,BCBSM Medicaid arm; Single PDL; strong in Southeast MI (Metro Detroit),BCBSM PBM,MI-MCD-BCC,BCBSM Portal,https://www.mibluecrosscomplete.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
WPS GHA (MI),wps-j8-mi,MI,WPS Government Health Administrators,WPS,Medicare Part B,PARTB,PARTB,Jurisdiction 8; ⚠️ LCD L39909 (NEW effective Feb 15 2026) replaces L34635; strict 12-week interval; objective scales (MIDAS/HIT-6) mandatory,,MI-PARTB-WPS,WPS Portal,https://www.wpsgha.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Indiana Medicaid (IHCP/SUPDL),ihcp-in,IN,Indiana FSSA,IN-IHCP,~20% population,Medicaid FFS,MCD,⚠️ MDwise EXIT Jan 2026 - 300K lives redistributed; Statewide Uniform PDL (SUPDL) governs pharmacy; 1 oral class step; 2 triptan step; medical benefits = MCE-specific,IHCP PBM,IN-MCD-IHCP,IHCP Portal,https://www.in.gov/medicaid/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Anthem Indiana,anthem-in,IN,Elevance Health,36096,Dominant,Commercial/Medicaid MCE,COM,Carelon PBM; Emgality/Aimovig Tier 2; Ajovy/Vyepti Tier 3+; ⚠️ Qulipta = 'Step 3' (oral + injectable CGRP failure); Policy ING-CC-0032 (Botox); 'Synergy Barrier' for dual therapy,Carelon,IN-COM-ANTHEM,Availity,https://www.anthem.com/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
MHS Indiana,mhs-in,IN,Centene,Centene,Medicaid MCE,Medicaid MCO,MCD,Receiving MDwise displaced members; SUPDL pharmacy; MCE-specific medical PA,Centene PBM,IN-MCD-MHS,MHS Portal,https://www.mhsindiana.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
WPS GHA (IN),wps-j5-in,IN,WPS Government Health Administrators,WPS,Medicare Part B,PARTB,PARTB,Jurisdiction 5; LCD L39909 (effective Feb 15 2026),,IN-PARTB-WPS,WPS Portal,https://www.wpsgha.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Wisconsin ForwardHealth,forwardhealth-wi,WI,WI DHS,WI-FWH,Medicaid,Medicaid FFS,MCD,⚠️ PROGRESSIVE: No PA if dx = G43.x; 'Rule of 3' failure in chart; PREFERRED: Emgality/Nurtec/Qulipta; Aimovig/Ajovy NON-PREFERRED; Vyepti requires preferred failure,ForwardHealth PBM,WI-MCD-FWH,ForwardHealth Portal,https://www.forwardhealth.wi.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Anthem BCBS Wisconsin,anthem-wi,WI,Elevance Health,36096,Dominant Commercial,Commercial,COM,CarelonRx PBM; strict fail-first; 1-2 oral classes (8wk each); Emgality preferred; Botox requires 2-3 oral classes + may require CGRP failure/adjunct use,Carelon,WI-COM-ANTHEM,Availity,https://www.anthem.com/,Standard,Expedited,⚠️ SB 434 pending - not yet operational,2026-01-11,NEW - GAP FILLED
Common Ground Healthcare Cooperative,cghc-wi,WI,CGHC,CGHC,ACA Exchange,Exchange,COM,OptumRx; ⚠️ Tier 4 Specialty (Non-Formulary); 2 triptan / 2 oral class step; Emgality/Aimovig Step 2; strict EPO in-network enforcement,OptumRx,WI-COM-CGHC,CGHC Portal,https://www.commongroundhealthcare.org/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
National Government Services (WI),ngs-j6-wi,WI,NGS,NGS,Medicare Part B,PARTB,PARTB,Jurisdiction 6 (WI/IL/MN); LCD L33646; must document 3 class failure; >15 days; ⚠️ High documentation burden for IV necessity (Vyepti),,WI-PARTB-NGS,NGS Portal,https://www.ngsmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Iowa Total Care (Centene),iowa-total-care,IA,Centene,Centene,Medicaid MCO,Medicaid MCO,MCD,Uniform PDL; MCO administration,Centene PBM,IA-MCD-ITC,Centene Portal,https://www.iowatotalcare.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Wellpoint Iowa,wellpoint-ia,IA,Elevance Health,Wellpoint,Medicaid MCO,Medicaid MCO,MCD,Formerly Amerigroup; Uniform PDL,Elevance PBM,IA-MCD-WELLPOINT,Elevance Portal,https://www.wellpoint.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
WPS GHA (IA),wps-j5-ia,IA,WPS Government Health Administrators,WPS,Medicare Part B,PARTB,PARTB,Jurisdiction 5; LCD L39909,,IA-PARTB-WPS,WPS Portal,https://www.wpsgha.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
MO HealthNet (Medicaid),mo-healthnet,MO,MO DSS,MO-MHN,Medicaid,Medicaid FFS,MCD,⚠️ NO preferred gepants without step; Triptans = Tier 1; PREFERRED CGRPs = Ajovy/Emgality 120mg; Aimovig NON-PREFERRED; Vyepti = 'Step 3' (requires 2 preferred CGRP failure); SmartPA edits,MO HealthNet PBM,MO-MCD-MHN,MO HealthNet Portal,https://dss.mo.gov/mhd/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Anthem Missouri,anthem-mo,MO,Elevance Health,36096,Commercial,Commercial,COM,Emgality/Aimovig preferred; Ajovy often excluded/exception required; 2 triptan / 1-2 oral class step; Botox fail-first scrutiny,Elevance PBM,MO-COM-ANTHEM,Availity,https://www.anthem.com/,Standard,Expedited,⚠️ HB 618 resistant - strict pharmacy exclusion interpretation,2026-01-11,NEW - GAP FILLED
Blue Cross Blue Shield Kansas City,bluekc-mo,MO,Blue KC,Blue KC,Regional,Commercial,COM,⚠️ 2026 Premium Formulary restructure: Ajovy EXCLUDED; Emgality moved to lower tier; single-agent contracts forcing non-medical switching; Continuity of Care appeals critical,Blue KC PBM,MO-COM-BLUEKC,Blue KC Portal,https://www.bluekc.com/,Standard,Expedited,⚠️ HB 618 applies,2026-01-11,NEW - GAP FILLED
WPS GHA (MO),wps-j5-mo,MO,WPS Government Health Administrators,WPS,Medicare Part B,PARTB,PARTB,Jurisdiction 5; ⚠️ LCD L39909 effective Feb 15 2026; MIDAS/HIT-6 MANDATORY; 'patient reports improvement' insufficient,,MO-PARTB-WPS,WPS Portal,https://www.wpsgha.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
BlueCross BlueShield Tennessee,bcbst-tn,TN,BCBST,BCBST,~44% Individual,Commercial,COM,Market hegemon; 'Essential' & 'Preferred' formularies; Emgality/Aimovig Tier 3 Preferred with PA; strict step therapy exceeding AHS guidelines; biosimilar push,BCBST PBM,TN-COM-BCBST,BCBST Portal,https://www.bcbst.com/,Standard,Expedited,⚠️ No state mandate - HB 869 = API/transparency focus,2026-01-11,NEW - GAP FILLED
Wellpoint Tennessee (TennCare),wellpoint-tn,TN,Elevance Health,Wellpoint,TennCare MCO,Medicaid MCO,MCD,TennCare PDL adherence; CarelonRx/OptumRx State PBM; high scrutiny on 'Medical Necessity' for ER visits; strict PDL step edits,Carelon/OptumRx,TN-MCD-WELLPOINT,Wellpoint Portal,https://www.wellpoint.com/,7 days (CMS Rule),72 hours,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
BlueCare Tennessee (TennCare),bluecare-tn,TN,BCBST,BCBST,TennCare MCO,Medicaid MCO,MCD,TennCare PDL; CVS Caremark/OptumRx State PBM; integrated behavioral health; aligns with BCBST commercial but stricter on generics,CVS Caremark/OptumRx,TN-MCD-BLUECARE,BCBST Portal,https://www.bluecaretn.com/,7 days,72 hours,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Palmetto GBA (TN),palmetto-jm-tn,TN,Palmetto GBA,Palmetto,Medicare Part B,PARTB,PARTB,Jurisdiction M; LCD L33458/DL39909; ⚠️ Strict 12-week (84 days) frequency cap; automated denials for early retreatment; headache diary documentation (>15 days >4 hours) required,,TN-PARTB-PALMETTO,Palmetto Portal,https://www.palmettogba.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Anthem Kentucky,anthem-ky,KY,Elevance Health,36096,~69% Individual,Commercial,COM,⚠️ NEAR-MONOPOLY; Anthem policies = state standard; strict step therapy for Tier 3 specialty drugs; 2 triptan / 2 oral class step,Carelon,KY-COM-ANTHEM,Availity,https://www.anthem.com/,Standard,Expedited,⚠️ HB 135/317 FAILED - no state mandate,2026-01-11,NEW - GAP FILLED
Aetna Better Health Kentucky,aetna-ky,KY,CVS Health,60054,Medicaid MCO,Medicaid MCO,MCD,~226K enrollment; strong in Louisville/Lexington; Unified PDL; CVS Caremark,CVS Caremark,KY-MCD-AETNA,Aetna Portal,https://www.aetna.com/,7 days,72 hours,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
UnitedHealthcare CP Kentucky,uhc-cp-ky,KY,UnitedHealth Group,87726,Medicaid MCO,Medicaid MCO,MCD,Complex care management focus; strict PA enforcement; Unified PDL pharmacy; MCO-specific medical,OptumRx,KY-MCD-UHC,UHC Portal,https://www.uhcprovider.com/,7 days,72 hours,✓ National Gold Card,2026-01-11,NEW - GAP FILLED
CGS Administrators (KY),cgs-j15-ky,KY,CGS Administrators,CGS,Medicare Part B,PARTB,PARTB,Jurisdiction 15; LCD L33949 (Botulinum Toxins); 'reasonable and necessary' standard; ~44% Medicare in FFS vs 56% MA,,KY-PARTB-CGS,CGS Portal,https://www.cgsmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Alabama Medicaid Agency,al-medicaid,AL,Alabama Medicaid,AL-MCD,~1.2M lives,Medicaid FFS,MCD,⚠️ ACHN model (care coordination only - NOT PBM); Acentra Health (Gainwell) administers PA; FFS pharmacy; 'Preferred with CC' = PA required; Form 369 MANDATORY,Acentra Health,AL-MCD-AMA,Acentra Portal,https://medicaid.alabama.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Viva Health Alabama,viva-al,AL,UAB Health,Viva,Regional,Commercial/MA,COM,Integrated with UAB Health System; Tier 1-6 formulary; local medical director appeals effective; Express Scripts,Express Scripts,AL-COM-VIVA,Viva Portal,https://www.vivahealth.com/,Standard,Expedited,,2026-01-11,NEW - GAP FILLED
Palmetto GBA (AL),palmetto-jj-al,AL,Palmetto GBA,Palmetto,Medicare Part B,PARTB,PARTB,Jurisdiction J; ⚠️ LCD DL39909 Feb 15 2026 - ICD-10 specificity required; 'Documentation Cliff',,AL-PARTB-PALMETTO,Palmetto Portal,https://www.palmettogba.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
BlueCross BlueShield SC,bcbssc-sc,SC,BCBSSC,BCBSSC,~60%+ Commercial,Commercial,COM,⚠️ Administers State Health Plan (PEBA); Commercial = Prime Therapeutics; ⚠️ State Plan = CVS Caremark (NEW Jan 2026 transition); separate formularies,Prime Therapeutics/CVS Caremark,SC-COM-BCBSSC,BCBSSC Portal,https://www.bcbssc.com/,Standard,Expedited,⚠️ S. 531 pending - no state mandate yet,2026-01-11,NEW - GAP FILLED
SC Medicaid (SCDHHS),sc-medicaid,SC,SCDHHS,SC-MCD,Medicaid,Medicaid FFS,MCD,Magellan Rx FFS admin; ⚠️ 'Unified PDL' - all MCOs follow state FFS list; state sets pharmacy; MCOs manage medical J-codes,Magellan Rx,SC-MCD-SCDHHS,SCDHHS Portal,https://www.scdhhs.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
First Choice SC,first-choice-sc,SC,AmeriHealth Caritas,AmeriHealth,Medicaid MCO,Medicaid MCO,MCD,Historical market leader; NaviNet portal; Unified PDL pharmacy; MCO medical policies,AmeriHealth PBM,SC-MCD-FIRSTCHOICE,NaviNet,https://www.firstchoicesc.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW - GAP FILLED
Palmetto GBA (SC),palmetto-jjm-sc,SC,Palmetto GBA,Palmetto,Medicare Part B,PARTB,PARTB,Jurisdiction J/M; HQ in Columbia SC; LCD L33458; quasi-law for Part B reimbursement,,SC-PARTB-PALMETTO,Palmetto Portal,https://www.palmettogba.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Blue Cross Blue Shield Louisiana,bcbsla-la,LA,BCBSLA,BCBSLA,~66% Commercial,Commercial,COM,⚠️ FIRST-LINE VICTORY: CGRP mAbs = no oral failure required (AHS 2024 aligned); dominant payer whose policies = local standard,BCBSLA PBM,LA-COM-BCBSLA,BCBSLA Portal,https://www.bcbsla.com/,Standard,Expedited,✓ Act 432 applies (medical benefit only),2026-01-11,NEW - GAP FILLED
Novitas Solutions (LA),novitas-jh-la,LA,Novitas Solutions,Novitas,Medicare Part B,PARTB,PARTB,Jurisdiction H; LCD L38809; 'reasonable and necessary' criteria; functional improvement metrics tightened,,LA-PARTB-NOVITAS,Novitas Portal,https://www.novitas-solutions.com/,LCD,,N/A - Federal,2026-01-11,NEW - GAP FILLED
Premera BCBS Alaska,premera-ak,AK,Premera,Premera,~79-100% Individual,Commercial,COM,⚠️ NEAR-MONOPOLY; Policy 5.01.503/5.01.584; tiered formularies (M4/B4); Vyepti Site of Service review; pediatric Ajovy (12-17) potential,Premera PBM,AK-COM-PREMERA,Premera Portal,https://www.prior auth.premera.com/,Standard,Expedited,⚠️ SB 133 effective 2027 (shadow compliance 2026),2026-01-11,NEW
Alaska Medicaid (DenaliCare),denalicare-ak,AK,AK DHSS,AK-MCD,~25-30% pop,Medicaid,MCD,Strict PDL; ⚠️ 'Double Step Trap' for gepants (2 triptans + 1 prophylactic 2mo); MOH must be ruled out; maximum control,AK Medicaid PBM,AK-MCD-DENALI,AK Medicaid Portal,https://health.alaska.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW
Noridian Healthcare Solutions (AK),noridian-jf-ak,AK,Noridian,Noridian,Medicare Part B,PARTB,PARTB,Jurisdiction F; LCD L35172 for Botox; J-code specific billing (JW modifiers); strict regulatory,,AK-PARTB-NORIDIAN,Noridian Portal,https://med.noridianmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW
AlohaCare Hawaii,alohacare-hi,HI,AlohaCare,AlohaCare,Medicaid/SNP,Medicaid/Medicare SNP,MCD,Safety-net focus; QUEST Medicaid + Medicare SNP; mirrors state FFS criteria with MCO overlays,AlohaCare PBM,HI-MCD-ALOHACARE,AlohaCare Portal,https://www.alohacare.org/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW
Noridian Healthcare Solutions (HI),noridian-je-hi,HI,Noridian,Noridian,Medicare Part B,PARTB,PARTB,Jurisdiction E; LCDs for Botox/Vyepti,,HI-PARTB-NORIDIAN,Noridian Portal,https://med.noridianmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW
Blue Cross of Idaho,bci-id,ID,Blue Cross of Idaho,BCI,~42-44%,Commercial,COM,Market hegemon; sets clinical policy 'thermostat'; MP 5.01.501; Prime Therapeutics; highest ROI for template alignment,Prime Therapeutics,ID-COM-BCI,BCI Portal,https://www.bcidaho.com/,Standard,Expedited,⚠️ HB 618 stalled - no statutory Gold Card,2026-01-11,NEW
Regence BlueShield Idaho,regence-id,ID,Cambia Health,Regence,~20-25%,Commercial,COM,Cambia regional policies; rigid pharmacy/medical benefit separation; Ajovy procurement nuances,Regence PBM,ID-COM-REGENCE,Regence Portal,https://www.regence.com/,Standard,Expedited,,2026-01-11,NEW
SelectHealth Idaho,selecthealth-id,ID,Intermountain Health,SelectHealth,~15-20%,Commercial,COM,Vertically integrated; stricter 8-week step durations vs 4-week competitors; system-wide cost-effectiveness focus,SelectHealth PBM,ID-COM-SELECTHEALTH,SelectHealth Portal,https://www.selecthealth.org/,Standard,Expedited,,2026-01-11,NEW
Idaho Medicaid (HB 345 Transition),id-medicaid,ID,Idaho DHW,ID-MCD,Medicaid,Medicaid FFS/MCO,MCD,⚠️ HB 345 TRANSITION: FFS → MCO model; dual-track burden; Prime Therapeutics (FFS); Molina/UHC CP MCOs entering; criteria divergence,Prime Therapeutics,ID-MCD-DHW,ID Medicaid Portal,https://healthandwelfare.idaho.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW
UnitedHealthcare CP Idaho,uhc-cp-id,ID,UnitedHealth Group,87726,Medicaid MCO,Medicaid MCO,MCD,HB 345 contracted MCO; OptumRx PA engine; quantity limit secondary appeals,OptumRx,ID-MCD-UHC,UHC Portal,https://www.uhcprovider.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW
Noridian Healthcare Solutions (ID),noridian-jf-id,ID,Noridian,Noridian,Medicare Part B,PARTB,PARTB,Jurisdiction F; ⚠️ LCD DL39909 effective early 2026; objective functional improvement metrics required,,ID-PARTB-NORIDIAN,Noridian Portal,https://med.noridianmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW
Montana Medicaid,mt-medicaid,MT,Montana DPHHS,MT-MCD,Medicaid,Medicaid FFS,MCD,Mountain-Pacific QIO; FFS model; strict PDL adherence; SB 449 continuity applies,MT Medicaid PBM,MT-MCD-DPHHS,MT Medicaid Portal,https://dphhs.mt.gov/,Standard,Expedited,N/A - Medicaid,2026-01-11,NEW
PacificSource Montana,pacificsource-mt,MT,PacificSource,PacificSource,Regional,Commercial,COM,CVS Caremark vertical integration; rigorous step therapy; regional powerhouse,CVS Caremark,MT-COM-PACIFICSOURCE,PacificSource Portal,https://www.pacificsource.com/,Standard,Expedited,,2026-01-11,NEW
Mountain Health CO-OP Montana,mhcoop-mt,MT,Mountain Health CO-OP,MHCOOP,Exchange,Exchange,COM,Regional cooperative; limited market but distinct criteria,MHCOOP PBM,MT-COM-MHCOOP,MHCOOP Portal,https://www.mhcoop.com/,Standard,Expedited,,2026-01-11,NEW
Noridian Healthcare Solutions (MT),noridian-jf-mt,MT,Noridian,Noridian,Medicare Part B,PARTB,PARTB,Jurisdiction F; LCD DL39909,,MT-PARTB-NORIDIAN,Noridian Portal,https://med.noridianmedicare.com/,LCD,,N/A - Federal,2026-01-11,NEW
