State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
NC,UnitedHealthcare North Carolina,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure/intolerance,N/A,N/A,Nurtec/Ubrelvy standard criteria; Zavzpret highly restricted,Yes - CV contraindication,ACTIVE Gold Card,92% on ≥10 PAs for 2 years,UHC PA-Notification Policy,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-001,TRUE,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,Qulipta,Preventive,Yes,≥2 oral prophylactic classes,≥8 weeks each,N/A,N/A,⚠️ EXCLUSION: Concurrent use of Qulipta with Aimovig/Emgality BLOCKED by edit logic - appeals for dual therapy must cite 'refractory' status + distinct mechanisms,Yes - documented intolerance; contraindication,ACTIVE Gold Card,92% threshold,UHC Qulipta Policy,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-005,TRUE,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,Vyepti,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,Must fail 2 other CGRP mAbs (Step 3),Documented failure of Aimovig AND Emgality (or similar),J3032; Step 3 agent - highest hurdle for Vyepti among commercial payers,Yes - needle phobia; inability to self-inject; documented absorption failure,ACTIVE Gold Card,92% threshold on J3032,UHC Vyepti Policy,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-QL-001,TRUE,,
NC,Cigna Healthcare NC,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure,N/A,N/A,Standard criteria; Zavzpret requires triptan + oral gepant (Ubrelvy/Nurtec) failure due to cost differentials,Yes - CV contraindication,HB 434 - pending,80% threshold,Cigna/ESI Formulary,North_Carolina_2026_PA_Audit,NC-COM-CIGNA,62308,DENY-STEP-001,TRUE,,
NC,Cigna Healthcare NC,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ EMGALITY = primary preferred agent; Cigna frequently mandates Emgality trial BEFORE authorizing Aimovig or Ajovy (viewed as non-preferred within class),Yes - teratogenic; CV contraindication; documented intolerance,HB 434 - pending,80% threshold,Cigna CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-CIGNA,62308,DENY-STEP-002,FALSE,8,Cigna: Standard episodic (4-7d) = triptan failure only for acute; High-freq episodic (≥8d) = 1 oral class for CGRP; Chronic (≥15d) = 2 oral classes. MIDAS ≥11 required for all preventives.
NC,Cigna Healthcare NC,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Chronic Migraine; standard criteria,Yes - oral preventive contraindications,HB 434 - pending,80% threshold,Cigna Botox Policy,North_Carolina_2026_PA_Audit,NC-COM-CIGNA,62308,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NC,Ambetter of North Carolina,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure,N/A,N/A,Standard criteria; narrow network - OON PA requests summarily denied in HMO structures,Yes - CV contraindication,HB 434 - pending,80% threshold,Ambetter Formulary,North_Carolina_2026_PA_Audit,NC-COM-AMBET,68069,DENY-STEP-001,TRUE,,
NC,Ambetter of North Carolina,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Formulary shifts frequently (rebate-driven); Ajovy/Emgality rotate as preferred; check current formulary,Yes - teratogenic; CV contraindication,HB 434 - pending,80% threshold,Ambetter CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-AMBET,68069,DENY-STEP-002,TRUE,,
NC,Ambetter of North Carolina,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ Requires specific documentation regarding MOH (medication overuse headache) evaluation prior to approval,Yes - oral preventive contraindications,HB 434 - pending,80% threshold,Ambetter Botox Policy,North_Carolina_2026_PA_Audit,NC-COM-AMBET,68069,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NC,Palmetto GBA (NC),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Fail 2-3 standard therapies,Documented in medical record,N/A,N/A,LCD L33458 (outgoing) → DL39909 (eff Feb 15 2026) = CRITICAL TRANSITION; ⚠️ DL39909 MANDATES PREEMPT PROTOCOL: 155 units across 31 FIXED sites; anatomical restrictions (frontalis/corrugator/procerus/occipitalis/temporalis/trapezius/cervical paraspinal ONLY - masseter denied); ICD-10: G43.709/G43.719 required; notes must document specific muscles + dosage per site; JW modifier for waste mandatory (200u vial - 155u used = 45u waste); JZ if zero waste,Yes - documented standard therapy failures with adverse events,No - Federal Medicare,N/A,LCD L33458 → DL39909,North_Carolina_2026_PA_Audit,NC-MCRB-PALMETTO,PGBA,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NC,Palmetto GBA (NC),Medicare MAC,Part B,Vyepti,Chronic Migraine,Yes,Fail standard care,Documented,LCD does not mandate SC CGRP failure for Original Medicare,Documented,J3032; Part B buy-and-bill; covered for chronic migraine,Yes - needle phobia; inability to self-inject,No - Federal Medicare,N/A,LCD L33458,North_Carolina_2026_PA_Audit,NC-MCRB-PALMETTO,PGBA,DENY-QL-001,TRUE,,
NC,Healthy Blue NC,Medicaid MCO,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans per NC Medicaid PDL,Per state policy,N/A,N/A,Follows NC Medicaid Clinical Coverage Policies - cannot be stricter,Yes - CV contraindication per state policy,HB 434 - pending,80% threshold,NC Medicaid PDL,North_Carolina_2026_PA_Audit,NC-MCD-HEALTHYBLUE,90224,DENY-STEP-001,TRUE,,
NC,Healthy Blue NC,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral prophylactic classes per NC Medicaid policy,≥2 months each per state policy,N/A,N/A,Follows NC Medicaid Clinical Coverage Policies - cannot be stricter,Yes - per state policy criteria,HB 434 - pending,80% threshold,NC Medicaid PDL,North_Carolina_2026_PA_Audit,NC-MCD-HEALTHYBLUE,90224,DENY-STEP-002,TRUE,,
NC,Healthy Blue NC,Medicaid MCO,Medical Benefit,Botox,Chronic Migraine,Yes,≥3 drug classes per NC Medicaid policy,≥3 months each per state policy,N/A,N/A,Follows NC Medicaid Clinical Coverage Policy 1B - cannot be stricter,Yes - per state policy criteria,HB 434 - pending,80% threshold,NC Medicaid CCP 1B,North_Carolina_2026_PA_Audit,NC-MCD-HEALTHYBLUE,90224,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Horizon Blue Cross Blue Shield NJ,Commercial,Commercial,Vyepti,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,Medical Necessity for infusion,Documented,J3032; requires medical necessity for IV setting,Yes - needle phobia; inability to self-inject; SC CGRP failure,A1825 applies,72h response,Horizon Vyepti Policy,New_Jersey_2026_PA_Audit,NJ-COM-HORBCBS,22099,DENY-QL-001,TRUE,,
NJ,UnitedHealthcare NJ (Oxford),Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans; documentation of dates of service required; AI review checks for gaps in therapy,Documented with dates,N/A,N/A,Zavzpret requires DOUBLE STEP: fail triptans + oral gepants (Ubrelvy/Nurtec) unless GI contraindication documented,Yes - CV contraindication; GI bypass for Zavzpret ('Gastric Stasis' = severe nausea/vomiting),UHC Gold Card + A1825,92% threshold,UHC Gepant Policy,New_Jersey_2026_PA_Audit,NJ-COM-UHC,87726,DENY-STEP-001,TRUE,,
NJ,UnitedHealthcare NJ (Oxford),Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Gold Card program available; high-performing providers bypass PA; if not Gold Carded strict step therapy applies,Yes - oral preventive contraindications,UHC Gold Card ACTIVE,92% threshold for CPT 64615,UHC Botox Policy,New_Jersey_2026_PA_Audit,NJ-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,UnitedHealthcare NJ (Oxford),Commercial,Commercial,Vyepti,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,Justify IV infusion setting,Documented,J3032; UHC scrutinizes IV infusions; must document 'failure of self-injection' OR 'needle phobia' OR 'absorption issues',Yes - needle phobia; inability to self-inject; SC absorption failure,UHC Gold Card + A1825,92% threshold,UHC Vyepti Policy,New_Jersey_2026_PA_Audit,NJ-COM-UHC,87726,DENY-QL-001,TRUE,,
NJ,Aetna NJ,Commercial,Commercial,Gepants,Acute,Yes (Auto-Bypass Available),"⚠️ 'Smart Edit' automation: if PBM detects 2 distinct triptan claims in patient history within 180 days, Gepant auto-pays at POS; if no claims visible, manual PA required with 'inadequate response or intolerance' attestation",Claims-based or manual attestation,N/A,N/A,"If patient tried samples/triptans under different insurance, system won't see it - MUST submit manual PA documenting those trials",Yes - CV contraindication; provide pharmacy fill records from previous insurers if needed,A1825 applies,72h response,Aetna Gepant Policy,New_Jersey_2026_PA_Audit,NJ-COM-AETNA,60054,DENY-HEMI-001,TRUE,,
NJ,Aetna NJ,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,CPB 0113; Chronic Migraine; coded data more important than medical necessity letter,Yes - oral preventive contraindications,A1825 applies,72h response,Aetna CPB 0113,New_Jersey_2026_PA_Audit,NJ-COM-AETNA,60054,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,AmeriHealth NJ,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure,N/A,N/A,'Select' formulary value-driven; aggressively steers to generics; often requires P2P for Tier 3 exceptions,Yes - CV contraindication,A1825 applies,72h response,AmeriHealth Gepant Policy,New_Jersey_2026_PA_Audit,NJ-COM-AMERI,60054,DENY-STEP-001,TRUE,,
NJ,AmeriHealth NJ,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes (Select formulary strictness),≥8 weeks each,N/A,N/A,High pressure to use generics; use A1825 to override,Yes - teratogenic; CV contraindication; documented intolerance,A1825 applies,72h response,AmeriHealth CGRP Policy,New_Jersey_2026_PA_Audit,NJ-COM-AMERI,60054,DENY-STEP-002,TRUE,,
NJ,AmeriHealth NJ,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Standard Chronic Migraine criteria,Yes - oral preventive contraindications,A1825 applies,72h response,AmeriHealth Botox Policy,New_Jersey_2026_PA_Audit,NJ-COM-AMERI,60054,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Oscar Health NJ,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure,N/A,N/A,Digital/portal-based PA; favors clean data entry over narrative letters,Yes - CV contraindication,A1825 applies,72h response,Oscar Formulary,New_Jersey_2026_PA_Audit,NJ-COM-OSCAR,Oscar,DENY-STEP-001,TRUE,,
NJ,Oscar Health NJ,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Digital submission preferred,Yes - teratogenic; CV contraindication,A1825 applies,72h response,Oscar CGRP Policy,New_Jersey_2026_PA_Audit,NJ-COM-OSCAR,Oscar,DENY-STEP-002,TRUE,,
NJ,NJ FamilyCare (Medicaid),Medicaid Unified,Medicaid,Gepants,Acute,Yes,≥2 triptans per PDL,Documented failure,N/A,N/A,PDL adherence required; specific state fax forms,Yes - CV contraindication,A1825 applies to NJ FamilyCare,72h response,NJ FamilyCare PDL,New_Jersey_2026_PA_Audit,NJ-MCD-NJFC,NJDHS,DENY-STEP-001,TRUE,,
NJ,NJ FamilyCare (Medicaid),Medicaid Unified,Medical Benefit,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ MOH assessment documentation REQUIRED; use specific state fax forms,Yes - oral preventive contraindications,A1825 applies,72h response,NJ FamilyCare Medical,New_Jersey_2026_PA_Audit,NJ-MCD-NJFC,NJDHS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Horizon NJ Health,Medicaid MCO,Medicaid,Gepants,Acute,Yes,≥2 triptans per NJ FamilyCare PDL,Per state policy,N/A,N/A,Uses specific state-mandated fax forms; follows NJ FamilyCare PDL,Yes - CV contraindication per PDL,A1825 applies,72h response,NJ FamilyCare PDL,New_Jersey_2026_PA_Audit,NJ-MCD-HORIZON,22099,DENY-STEP-001,TRUE,,
NJ,Horizon NJ Health,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes per NJ FamilyCare,Per state policy,N/A,N/A,Strictly adheres to NJ FamilyCare PDL; requires MOH assessment,Yes - per state criteria,A1825 applies,72h response,NJ FamilyCare PDL,New_Jersey_2026_PA_Audit,NJ-MCD-HORIZON,22099,DENY-STEP-002,TRUE,,
NJ,Horizon NJ Health,Medicaid MCO,Medical Benefit,Botox,Chronic Migraine,Yes,≥2 oral preventive classes per NJ FamilyCare,Per state policy,N/A,N/A,Follows NJ FamilyCare criteria; requires MOH assessment,Yes - per state criteria,A1825 applies,72h response,NJ FamilyCare Medical,New_Jersey_2026_PA_Audit,NJ-MCD-HORIZON,22099,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Novitas Solutions,Medicare MAC,Part B,Vyepti,Chronic Migraine,Yes,WISeR PILOT: Pre-Service PA MANDATORY; fail ≥2 oral preventives,Documented with dates/reasons,N/A,N/A,LCD L39909; J3032; ⚠️ Pre-Service PA required - do NOT inject without Auth #; Chronic or Episodic Migraine; same HIT-6/MIDAS documentation requirements,Yes - documented oral failures; needle phobia; inability to self-inject,WISeR Gold Card,High approval rate,LCD L39909,New_Jersey_2026_PA_Audit,NJ-MCRB-NOVITAS,Novitas,DENY-QL-001,TRUE,,
VA,Anthem HealthKeepers,Commercial,Commercial,Gepants,Acute,Yes,"≥2 preferred generic triptans; hard edit at POS - if pharmacy system doesn't see 2 triptan claims, Nurtec/Ubrelvy rejects",Claims history required,N/A,N/A,"PREFERRED: Nurtec ODT, Ubrelvy; NON-PREFERRED: Reyvow, Zavzpret",Yes - CV bypass (HTN I10; IHD I25.9; arrhythmia I49.9) = 'Contraindication to vasoconstrictive agents'; Serotonin syndrome bypass if on SSRI/SNRI; Gastroparesis bypass for Zavzpret,HB 2099 - Data Collection 2026,90% threshold (exemptions Jan 2027),VABCBS-CD-096511-25,Virginia_2026_PA_Audit,VA-COM-ELEV,36096,DENY-STEP-001,TRUE,,
VA,Anthem HealthKeepers,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥1 month each,N/A,N/A,Chronic Migraine (≥15 HA days; ≥8 migrainous); ⚠️ HIT-6/MIDAS documentation for LCD compliance,Yes - oral preventive contraindications,HB 2099 - Data Collection 2026,90% threshold,Anthem Botox Policy,Virginia_2026_PA_Audit,VA-COM-ELEV,36096,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VA,Anthem HealthKeepers,Commercial,Commercial,Vyepti,Chronic Migraine,Yes,≥2 oral preventive classes,≥1 month each,Must fail 2 preferred SC CGRPs (Aimovig/Ajovy/Emgality),Documented failure,NON-PREFERRED; bypass via: 100% bioavailability argument (status migrainosus); Physical/cognitive limitation preventing self-injection (arthritis/tremor/cognitive impairment),Yes - inability to self-inject; bioavailability requirement,HB 2099 - Data Collection 2026,90% threshold,Anthem Vyepti Policy,Virginia_2026_PA_Audit,VA-COM-ELEV,36096,DENY-QL-001,TRUE,,
VA,Sentara Health Plans,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans; failure defined as '≥2 attacks treated unsuccessfully',Documented per definition,N/A,N/A,Nurtec ODT 8 tabs/30d; Ubrelvy 10 tabs/30d; Zavzpret 6 sprays/30d; ⚠️ QLE for 16 tabs requires MOH risk documentation - 'Gepants do not carry same MOH risk as triptans/opioids (FDA approved for preventive EOD dosing)',Yes - CV contraindication; gastroparesis for Zavzpret,HB 2099 - Data Collection 2026,90% threshold,Sentara Drug Auth Forms,Virginia_2026_PA_Audit,VA-COM-SENTARA,Sentara,DENY-STEP-001,TRUE,,
VA,Sentara Health Plans,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"≥1 medication from ≥2 different prophylactic classes (Anticonvulsants, Beta-blockers, Antidepressants)",⚠️ ≥2 MONTHS each (longer than Anthem 1 month),N/A,N/A,"PREFERRED: Aimovig, Ajovy, Emgality; NON-PREFERRED: Vyepti; ⚠️ 'Early Termination' Strategy: AE at Day 5 = trial failed (don't need full 60 days)",Yes - teratogenic; CV contraindication; documented intolerance (sedation/hypotension/paresthesia),HB 2099 - Data Collection 2026,90% threshold,Sentara CGRP Policy,Virginia_2026_PA_Audit,VA-COM-SENTARA,Sentara,DENY-STEP-002,TRUE,,
VA,Sentara Health Plans,Commercial,Commercial,Qulipta,Preventive,Yes,≥2 oral preventive classes,≥2 months each,⚠️ Must fail injectable CGRP first (cannot go Topamax→Qulipta directly),Documented SC CGRP failure,PREFERRED but step edit through injectable CGRP; bypass via needle phobia (F40.231) or dexterity issues (RA/neuropathy),Yes - needle phobia F40.231; dexterity issues preventing self-injection,HB 2099 - Data Collection 2026,90% threshold,Sentara Qulipta Policy,Virginia_2026_PA_Audit,VA-COM-SENTARA,Sentara,DENY-QL-001,TRUE,,
VA,Sentara Health Plans,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥2 months each,N/A,N/A,Chronic Migraine (≥15 days); standard criteria,Yes - oral preventive contraindications,HB 2099 - Data Collection 2026,90% threshold,Sentara Botox Policy,Virginia_2026_PA_Audit,VA-COM-SENTARA,Sentara,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VA,UnitedHealthcare Virginia,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented failure,N/A,N/A,Standard criteria; ⚠️ Nurtec ODT denied if patient on CYP3A4 inhibitor (itraconazole/clarithromycin) - switch to Ubrelvy 50mg or justify interaction managed,Yes - CV contraindication; CYP3A4 interaction management,UHC National Gold Card ACTIVE,92% threshold,UHC Gepant Policy,Virginia_2026_PA_Audit,VA-COM-UHC,87726,DENY-STEP-001,TRUE,,
VA,UnitedHealthcare Virginia,Commercial,Commercial,Vyepti,Chronic Migraine,Yes,≥2 oral preventive classes,≥2 months each,⚠️ DOUBLE STEP: Must fail 2 self-injectable CGRPs (Aimovig/Ajovy/Emgality) for 3 months EACH = 6+ month delay minimum,≥3 months per SC CGRP,STRICT; bypass via: Absorption issues (bariatric surgery/malabsorption); Severe injection site reaction to SC CGRP (large induration >5cm persisting 7+ days) - re-challenging poses anaphylaxis risk,Yes - absorption issues; hypersensitivity reaction to SC CGRP,UHC National Gold Card,92% threshold,UHC Vyepti Policy,Virginia_2026_PA_Audit,VA-COM-UHC,87726,DENY-QL-001,TRUE,,
VA,UnitedHealthcare Virginia,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥2 months each,N/A,N/A,Chronic Migraine (≥15 days); strict criteria; quantitative response required for reauth,Yes - oral preventive contraindications,UHC National Gold Card,92% threshold for CPT 64615,UHC Botox Policy,Virginia_2026_PA_Audit,VA-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
